statistic_yyy,ranking,lastname,age,population
112,1019,源,0~14歲,1
112,1019,源,15~64歲,10
112,1019,源,65歲以上,2
112,1020,嘎,0~14歲,1
112,1020,嘎,15~64歲,11
112,1020,嘎,65歲以上,1
112,1021,肇,0~14歲,1
112,1021,肇,15~64歲,11
112,1021,肇,65歲以上,1
112,1022,韶,0~14歲,5
112,1022,韶,15~64歲,8
112,1022,韶,65歲以上,0
112,1023,劉范,0~14歲,2
112,1023,劉范,15~64歲,7
112,1023,劉范,65歲以上,4
112,1024,優,0~14歲,2
112,1024,優,15~64歲,10
112,1024,優,65歲以上,1
112,1025,鎮,0~14歲,1
112,1025,鎮,15~64歲,10
112,1025,鎮,65歲以上,2
112,1026,耀,0~14歲,0
112,1026,耀,15~64歲,11
112,1026,耀,65歲以上,2
112,1027,露,0~14歲,2
112,1027,露,15~64歲,11
112,1027,露,65歲以上,0
112,1028,中,0~14歲,5
112,1028,中,15~64歲,7
112,1028,中,65歲以上,0
112,1029,方鄒,0~14歲,0
112,1029,方鄒,15~64歲,9
112,1029,方鄒,65歲以上,3
112,1030,有,0~14歲,2
112,1030,有,15~64歲,9
112,1030,有,65歲以上,1
112,1031,朿,0~14歲,0
112,1031,朿,15~64歲,11
112,1031,朿,65歲以上,1
112,1032,佃,0~14歲,1
112,1032,佃,15~64歲,9
112,1032,佃,65歲以上,2
112,1033,吳游,0~14歲,0
112,1033,吳游,15~64歲,3
112,1033,吳游,65歲以上,9
112,1034,効,0~14歲,1
112,1034,効,15~64歲,11
112,1034,効,65歲以上,0
112,1035,妮,0~14歲,3
112,1035,妮,15~64歲,8
112,1035,妮,65歲以上,1
112,1036,青木,0~14歲,4
112,1036,青木,15~64歲,8
112,1036,青木,65歲以上,0
112,1037,威,0~14歲,2
112,1037,威,15~64歲,10
112,1037,威,65歲以上,0
112,1038,偉,0~14歲,3
112,1038,偉,15~64歲,9
112,1038,偉,65歲以上,0
112,1039,彪,0~14歲,3
112,1039,彪,15~64歲,8
112,1039,彪,65歲以上,1
112,1040,教,0~14歲,2
112,1040,教,15~64歲,10
112,1040,教,65歲以上,0
112,1041,犁,0~14歲,3
112,1041,犁,15~64歲,6
112,1041,犁,65歲以上,3
112,1042,陳彭,0~14歲,1
112,1042,陳彭,15~64歲,9
112,1042,陳彭,65歲以上,2
112,1043,傑,0~14歲,3
112,1043,傑,15~64歲,9
112,1043,傑,65歲以上,0
112,1044,喜,0~14歲,1
112,1044,喜,15~64歲,9
112,1044,喜,65歲以上,2
112,1045,隂,0~14歲,0
112,1045,隂,15~64歲,9
112,1045,隂,65歲以上,3
112,1046,劇,0~14歲,4
112,1046,劇,15~64歲,6
112,1046,劇,65歲以上,2
112,1047,磊,0~14歲,3
112,1047,磊,15~64歲,6
112,1047,磊,65歲以上,3
112,1048,嶺,0~14歲,2
112,1048,嶺,15~64歲,8
112,1048,嶺,65歲以上,2
112,1049,藏,0~14歲,3
112,1049,藏,15~64歲,7
112,1049,藏,65歲以上,2
112,1050,藤井,0~14歲,7
112,1050,藤井,15~64歲,5
112,1050,藤井,65歲以上,0
112,1051,穰,0~14歲,0
112,1051,穰,15~64歲,12
112,1051,穰,65歲以上,0
112,1052,鑑,0~14歲,0
112,1052,鑑,15~64歲,8
112,1052,鑑,65歲以上,4
112,1053,󼮯,0~14歲,2
112,1053,󼮯,15~64歲,9
112,1053,󼮯,65歲以上,1
112,1054,土,0~14歲,6
112,1054,土,15~64歲,5
112,1054,土,65歲以上,0
112,1055,孑,0~14歲,0
112,1055,孑,15~64歲,9
112,1055,孑,65歲以上,2
112,1056,井上,0~14歲,8
112,1056,井上,15~64歲,3
112,1056,井上,65歲以上,0
112,1057,㒰,0~14歲,0
112,1057,㒰,15~64歲,10
112,1057,㒰,65歲以上,1
112,1058,平野,0~14歲,8
112,1058,平野,15~64歲,3
112,1058,平野,65歲以上,0
112,1059,石田,0~14歲,8
112,1059,石田,15~64歲,3
112,1059,石田,65歲以上,0
112,1060,佀,0~14歲,0
112,1060,佀,15~64歲,11
112,1060,佀,65歲以上,0
112,1061,何葉,0~14歲,0
112,1061,何葉,15~64歲,7
112,1061,何葉,65歲以上,4
112,1062,羋,0~14歲,3
112,1062,羋,15~64歲,4
112,1062,羋,65歲以上,4
112,1063,恩,0~14歲,3
112,1063,恩,15~64歲,7
112,1063,恩,65歲以上,1
112,1064,敏,0~14歲,3
112,1064,敏,15~64歲,7
112,1064,敏,65歲以上,1
112,1065,梨,0~14歲,0
112,1065,梨,15~64歲,10
112,1065,梨,65歲以上,1
112,1066,森田,0~14歲,5
112,1066,森田,15~64歲,6
112,1066,森田,65歲以上,0
112,1067,萊,0~14歲,2
112,1067,萊,15~64歲,8
112,1067,萊,65歲以上,1
112,1068,塔,0~14歲,0
112,1068,塔,15~64歲,6
112,1068,塔,65歲以上,5
112,1069,節,0~14歲,0
112,1069,節,15~64歲,11
112,1069,節,65歲以上,0
112,1070,聖,0~14歲,3
112,1070,聖,15~64歲,4
112,1070,聖,65歲以上,4
112,1071,榎,0~14歲,5
112,1071,榎,15~64歲,6
112,1071,榎,65歲以上,0
112,1072,嘺,0~14歲,0
112,1072,嘺,15~64歲,8
112,1072,嘺,65歲以上,3
112,1073,橋本,0~14歲,10
112,1073,橋本,15~64歲,1
112,1073,橋本,65歲以上,0
112,1074,鐔,0~14歲,2
112,1074,鐔,15~64歲,5
112,1074,鐔,65歲以上,4
112,1075,邏,0~14歲,0
112,1075,邏,15~64歲,6
112,1075,邏,65歲以上,5
112,1076,土登,0~14歲,2
112,1076,土登,15~64歲,5
112,1076,土登,65歲以上,3
112,1077,大野,0~14歲,4
112,1077,大野,15~64歲,6
112,1077,大野,65歲以上,0
112,1078,今井,0~14歲,4
112,1078,今井,15~64歲,4
112,1078,今井,65歲以上,2
112,1079,友,0~14歲,1
112,1079,友,15~64歲,9
112,1079,友,65歲以上,0
112,1080,天滿,0~14歲,4
112,1080,天滿,15~64歲,6
112,1080,天滿,65歲以上,0
112,1081,令,0~14歲,2
112,1081,令,15~64歲,8
112,1081,令,65歲以上,0
112,1082,合,0~14歲,3
112,1082,合,15~64歲,7
112,1082,合,65歲以上,0
112,1083,妙,0~14歲,1
112,1083,妙,15~64歲,9
112,1083,妙,65歲以上,0
112,1084,者,0~14歲,0
112,1084,者,15~64歲,8
112,1084,者,65歲以上,2
112,1085,桐,0~14歲,1
112,1085,桐,15~64歲,8
112,1085,桐,65歲以上,1
112,1086,浣,0~14歲,0
112,1086,浣,15~64歲,8
112,1086,浣,65歲以上,2
112,1087,酒,0~14歲,0
112,1087,酒,15~64歲,10
112,1087,酒,65歲以上,0
112,1088,菲,0~14歲,2
112,1088,菲,15~64歲,8
112,1088,菲,65歲以上,0
112,1089,腰,0~14歲,0
112,1089,腰,15~64歲,10
112,1089,腰,65歲以上,0
112,1090,廖蔡,0~14歲,1
112,1090,廖蔡,15~64歲,6
112,1090,廖蔡,65歲以上,3
112,1091,齊藤,0~14歲,8
112,1091,齊藤,15~64歲,2
112,1091,齊藤,65歲以上,0
112,1092,翦,0~14歲,0
112,1092,翦,15~64歲,10
112,1092,翦,65歲以上,0
112,1093,獨,0~14歲,0
112,1093,獨,15~64歲,10
112,1093,獨,65歲以上,0
112,1094,濮陽,0~14歲,3
112,1094,濮陽,15~64歲,7
112,1094,濮陽,65歲以上,0
112,1095,櫻井,0~14歲,5
112,1095,櫻井,15~64歲,5
112,1095,櫻井,65歲以上,0
112,1096,讓,0~14歲,2
112,1096,讓,15~64歲,7
112,1096,讓,65歲以上,1
112,1097,一,0~14歲,1
112,1097,一,15~64歲,6
112,1097,一,65歲以上,2
112,1098,久保,0~14歲,7
112,1098,久保,15~64歲,2
112,1098,久保,65歲以上,0
112,1099,大原,0~14歲,4
112,1099,大原,15~64歲,5
112,1099,大原,65歲以上,0
112,1100,丑,0~14歲,0
112,1100,丑,15~64歲,8
112,1100,丑,65歲以上,1
112,1101,五,0~14歲,2
112,1101,五,15~64歲,7
112,1101,五,65歲以上,0
112,1102,天,0~14歲,3
112,1102,天,15~64歲,6
112,1102,天,65歲以上,0
112,1103,戶,0~14歲,3
112,1103,戶,15~64歲,6
112,1103,戶,65歲以上,0
112,1104,夷,0~14歲,0
112,1104,夷,15~64歲,9
112,1104,夷,65歲以上,0
112,1105,如,0~14歲,0
112,1105,如,15~64歲,8
112,1105,如,65歲以上,1
112,1106,坂,0~14歲,1
112,1106,坂,15~64歲,8
112,1106,坂,65歲以上,0
112,1107,杉山,0~14歲,8
112,1107,杉山,15~64歲,1
112,1107,杉山,65歲以上,0
112,1108,村,0~14歲,3
112,1108,村,15~64歲,6
112,1108,村,65歲以上,0
112,1109,角谷,0~14歲,5
112,1109,角谷,15~64歲,3
112,1109,角谷,65歲以上,1
112,1110,妲,0~14歲,1
112,1110,妲,15~64歲,8
112,1110,妲,65歲以上,0
112,1111,東方,0~14歲,1
112,1111,東方,15~64歲,7
112,1111,東方,65歲以上,1
112,1112,板,0~14歲,1
112,1112,板,15~64歲,7
112,1112,板,65歲以上,1
112,1113,治,0~14歲,0
112,1113,治,15~64歲,8
112,1113,治,65歲以上,1
112,1114,況,0~14歲,1
112,1114,況,15~64歲,8
112,1114,況,65歲以上,0
112,1115,長谷川,0~14歲,6
112,1115,長谷川,15~64歲,2
112,1115,長谷川,65歲以上,1
112,1116,雨,0~14歲,2
112,1116,雨,15~64歲,6
112,1116,雨,65歲以上,1
112,1117,苫,0~14歲,0
112,1117,苫,15~64歲,9
112,1117,苫,65歲以上,0
112,1118,庫,0~14歲,1
112,1118,庫,15~64歲,6
112,1118,庫,65歲以上,2
112,1119,旃,0~14歲,0
112,1119,旃,15~64歲,9
112,1119,旃,65歲以上,0
112,1120,格桑,0~14歲,0
112,1120,格桑,15~64歲,7
112,1120,格桑,65歲以上,2
112,1121,浩,0~14歲,0
112,1121,浩,15~64歲,6
112,1121,浩,65歲以上,3
112,1122,皋,0~14歲,0
112,1122,皋,15~64歲,9
112,1122,皋,65歲以上,0
112,1123,益,0~14歲,2
112,1123,益,15~64歲,4
112,1123,益,65歲以上,3
112,1124,陝,0~14歲,4
112,1124,陝,15~64歲,5
112,1124,陝,65歲以上,0
112,1125,高山,0~14歲,4
112,1125,高山,15~64歲,5
112,1125,高山,65歲以上,0
112,1126,高田,0~14歲,6
112,1126,高田,15~64歲,3
112,1126,高田,65歲以上,0
112,1127,淳,0~14歲,0
112,1127,淳,15~64歲,5
112,1127,淳,65歲以上,4
112,1128,野,0~14歲,5
112,1128,野,15~64歲,4
112,1128,野,65歲以上,0
112,1129,尊,0~14歲,2
112,1129,尊,15~64歲,6
112,1129,尊,65歲以上,1
112,1130,提,0~14歲,2
112,1130,提,15~64歲,7
112,1130,提,65歲以上,0
112,1131,筆,0~14歲,2
112,1131,筆,15~64歲,4
112,1131,筆,65歲以上,3
112,1132,紫,0~14歲,0
112,1132,紫,15~64歲,7
112,1132,紫,65歲以上,2
112,1133,菅原,0~14歲,8
112,1133,菅原,15~64歲,1
112,1133,菅原,65歲以上,0
112,1134,菊池,0~14歲,7
112,1134,菊池,15~64歲,2
112,1134,菊池,65歲以上,0
112,1135,鈄,0~14歲,0
112,1135,鈄,15~64歲,9
112,1135,鈄,65歲以上,0
112,1136,鉉,0~14歲,0
112,1136,鉉,15~64歲,9
112,1136,鉉,65歲以上,0
112,1137,滾,0~14歲,0
112,1137,滾,15~64歲,9
112,1137,滾,65歲以上,0
112,1138,緞,0~14歲,1
112,1138,緞,15~64歲,6
112,1138,緞,65歲以上,2
112,1139,緱,0~14歲,2
112,1139,緱,15~64歲,7
112,1139,緱,65歲以上,0
112,1140,噶瑪,0~14歲,1
112,1140,噶瑪,15~64歲,7
112,1140,噶瑪,65歲以上,1
112,1141,戴楊,0~14歲,0
112,1141,戴楊,15~64歲,0
112,1141,戴楊,65歲以上,9
112,1142,齋藤,0~14歲,6
112,1142,齋藤,15~64歲,3
112,1142,齋藤,65歲以上,0
112,1143,闖,0~14歲,3
112,1143,闖,15~64歲,5
112,1143,闖,65歲以上,1
112,1144,雛,0~14歲,0
112,1144,雛,15~64歲,7
112,1144,雛,65歲以上,2
112,1145,藤,0~14歲,3
112,1145,藤,15~64歲,6
112,1145,藤,65歲以上,0
112,1146,󻴨,0~14歲,1
112,1146,󻴨,15~64歲,8
112,1146,󻴨,65歲以上,0
112,1147,上,0~14歲,0
112,1147,上,15~64歲,7
112,1147,上,65歲以上,1
112,1148,小山,0~14歲,7
112,1148,小山,15~64歲,1
112,1148,小山,65歲以上,0
112,1149,小倉,0~14歲,6
112,1149,小倉,15~64歲,2
112,1149,小倉,65歲以上,0
112,1150,工藤,0~14歲,5
112,1150,工藤,15~64歲,2
112,1150,工藤,65歲以上,1
112,1151,亣,0~14歲,0
112,1151,亣,15~64歲,7
112,1151,亣,65歲以上,1
112,1152,內田,0~14歲,6
112,1152,內田,15~64歲,2
112,1152,內田,65歲以上,0
112,1153,氏,0~14歲,0
112,1153,氏,15~64歲,8
112,1153,氏,65歲以上,0
112,1154,仕,0~14歲,4
112,1154,仕,15~64歲,3
112,1154,仕,65歲以上,1
112,1155,本,0~14歲,1
112,1155,本,15~64歲,6
112,1155,本,65歲以上,1
112,1156,札西,0~14歲,0
112,1156,札西,15~64歲,7
112,1156,札西,65歲以上,1
112,1157,矢野,0~14歲,3
112,1157,矢野,15~64歲,5
112,1157,矢野,65歲以上,0
112,1158,石原,0~14歲,3
112,1158,石原,15~64歲,5
112,1158,石原,65歲以上,0
112,1159,仼,0~14歲,1
112,1159,仼,15~64歲,5
112,1159,仼,65歲以上,2
112,1160,吉川,0~14歲,4
112,1160,吉川,15~64歲,3
112,1160,吉川,65歲以上,1
112,1161,守屋,0~14歲,0
112,1161,守屋,15~64歲,8
112,1161,守屋,65歲以上,0
112,1162,托,0~14歲,1
112,1162,托,15~64歲,5
112,1162,托,65歲以上,2
112,1163,君,0~14歲,2
112,1163,君,15~64歲,5
112,1163,君,65歲以上,1
112,1164,攸,0~14歲,0
112,1164,攸,15~64歲,8
112,1164,攸,65歲以上,0
112,1165,村上,0~14歲,4
112,1165,村上,15~64歲,4
112,1165,村上,65歲以上,0
112,1166,姒,0~14歲,0
112,1166,姒,15~64歲,8
112,1166,姒,65歲以上,0
112,1167,泣,0~14歲,1
112,1167,泣,15~64歲,7
112,1167,泣,65歲以上,0
112,1168,後藤,0~14歲,5
112,1168,後藤,15~64歲,2
112,1168,後藤,65歲以上,1
112,1169,相里,0~14歲,0
112,1169,相里,15~64歲,6
112,1169,相里,65歲以上,2
112,1170,迪,0~14歲,1
112,1170,迪,15~64歲,7
112,1170,迪,65歲以上,0
112,1171,島田,0~14歲,4
112,1171,島田,15~64歲,4
112,1171,島田,65歲以上,0
112,1172,效,0~14歲,4
112,1172,效,15~64歲,2
112,1172,效,65歲以上,2
112,1173,秧,0~14歲,0
112,1173,秧,15~64歲,8
112,1173,秧,65歲以上,0
112,1174,偶,0~14歲,0
112,1174,偶,15~64歲,6
112,1174,偶,65歲以上,2
112,1175,勒,0~14歲,4
112,1175,勒,15~64歲,3
112,1175,勒,65歲以上,1
112,1176,盖,0~14歲,0
112,1176,盖,15~64歲,6
112,1176,盖,65歲以上,2
112,1177,雪,0~14歲,0
112,1177,雪,15~64歲,6
112,1177,雪,65歲以上,2
112,1178,復,0~14歲,0
112,1178,復,15~64歲,5
112,1178,復,65歲以上,3
112,1179,貊,0~14歲,3
112,1179,貊,15~64歲,2
112,1179,貊,65歲以上,3
112,1180,遆,0~14歲,2
112,1180,遆,15~64歲,4
112,1180,遆,65歲以上,2
112,1181,碧,0~14歲,0
112,1181,碧,15~64歲,7
112,1181,碧,65歲以上,1
112,1182,螘,0~14歲,2
112,1182,螘,15~64歲,4
112,1182,螘,65歲以上,2
112,1183,濱,0~14歲,1
112,1183,濱,15~64歲,7
112,1183,濱,65歲以上,0
112,1184,營,0~14歲,0
112,1184,營,15~64歲,4
112,1184,營,65歲以上,4
112,1185,藤田,0~14歲,7
112,1185,藤田,15~64歲,0
112,1185,藤田,65歲以上,1
112,1186,紀,0~14歲,4
112,1186,紀,15~64歲,2
112,1186,紀,65歲以上,2
112,1187,小野,0~14歲,6
112,1187,小野,15~64歲,1
112,1187,小野,65歲以上,0
112,1188,山崎,0~14歲,3
112,1188,山崎,15~64歲,4
112,1188,山崎,65歲以上,0
112,1189,中西,0~14歲,5
112,1189,中西,15~64歲,2
112,1189,中西,65歲以上,0
112,1190,今,0~14歲,3
112,1190,今,15~64歲,4
112,1190,今,65歲以上,0
112,1191,心,0~14歲,0
112,1191,心,15~64歲,6
112,1191,心,65歲以上,1
112,1192,北,0~14歲,3
112,1192,北,15~64歲,2
112,1192,北,65歲以上,2
112,1193,北野,0~14歲,4
112,1193,北野,15~64歲,3
112,1193,北野,65歲以上,0
112,1194,平井,0~14歲,5
112,1194,平井,15~64歲,2
112,1194,平井,65歲以上,0
112,1195,成田,0~14歲,3
112,1195,成田,15~64歲,4
112,1195,成田,65歲以上,0
112,1196,江周,0~14歲,1
112,1196,江周,15~64歲,4
112,1196,江周,65歲以上,2
112,1197,竹內,0~14歲,7
112,1197,竹內,15~64歲,0
112,1197,竹內,65歲以上,0
112,1198,西村,0~14歲,3
112,1198,西村,15~64歲,4
112,1198,西村,65歲以上,0
112,1199,杉本,0~14歲,1
112,1199,杉本,15~64歲,6
112,1199,杉本,65歲以上,0
112,1200,李梁,0~14歲,0
112,1200,李梁,15~64歲,6
112,1200,李梁,65歲以上,1
112,1201,村田,0~14歲,7
112,1201,村田,15~64歲,0
112,1201,村田,65歲以上,0
112,1202,良,0~14歲,0
112,1202,良,15~64歲,6
112,1202,良,65歲以上,1
112,1203,固,0~14歲,0
112,1203,固,15~64歲,6
112,1203,固,65歲以上,1
112,1204,岩崎,0~14歲,6
112,1204,岩崎,15~64歲,1
112,1204,岩崎,65歲以上,0
112,1205,帕,0~14歲,2
112,1205,帕,15~64歲,3
112,1205,帕,65歲以上,2
112,1206,泊,0~14歲,3
112,1206,泊,15~64歲,4
112,1206,泊,65歲以上,0
112,1207,芭,0~14歲,3
112,1207,芭,15~64歲,4
112,1207,芭,65歲以上,0
112,1208,芳,0~14歲,2
112,1208,芳,15~64歲,5
112,1208,芳,65歲以上,0
112,1209,金子,0~14歲,4
112,1209,金子,15~64歲,3
112,1209,金子,65歲以上,0
112,1210,長田,0~14歲,3
112,1210,長田,15~64歲,4
112,1210,長田,65歲以上,0
112,1211,前田,0~14歲,5
112,1211,前田,15~64歲,2
112,1211,前田,65歲以上,0
112,1212,娃,0~14歲,0
112,1212,娃,15~64歲,6
112,1212,娃,65歲以上,1
112,1213,胖,0~14歲,0
112,1213,胖,15~64歲,2
112,1213,胖,65歲以上,5
112,1214,若,0~14歲,0
112,1214,若,15~64歲,6
112,1214,若,65歲以上,1
112,1215,降,0~14歲,1
112,1215,降,15~64歲,5
112,1215,降,65歲以上,1
112,1216,原田,0~14歲,6
112,1216,原田,15~64歲,1
112,1216,原田,65歲以上,0
112,1217,孫林,0~14歲,0
112,1217,孫林,15~64歲,4
112,1217,孫林,65歲以上,3
112,1218,島,0~14歲,1
112,1218,島,15~64歲,5
112,1218,島,65歲以上,1
112,1219,拿,0~14歲,4
112,1219,拿,15~64歲,3
112,1219,拿,65歲以上,0
112,1220,根本,0~14歲,5
112,1220,根本,15~64歲,2
112,1220,根本,65歲以上,0
112,1221,真,0~14歲,0
112,1221,真,15~64歲,6
112,1221,真,65歲以上,1
112,1222,豈,0~14歲,0
112,1222,豈,15~64歲,2
112,1222,豈,65歲以上,5
112,1223,基,0~14歲,0
112,1223,基,15~64歲,7
112,1223,基,65歲以上,0
112,1224,張趙,0~14歲,0
112,1224,張趙,15~64歲,1
112,1224,張趙,65歲以上,6
112,1225,曼,0~14歲,3
112,1225,曼,15~64歲,4
112,1225,曼,65歲以上,0
112,1226,紹,0~14歲,0
112,1226,紹,15~64歲,7
112,1226,紹,65歲以上,0
112,1227,凱,0~14歲,1
112,1227,凱,15~64歲,6
112,1227,凱,65歲以上,0
112,1228,棗,0~14歲,2
112,1228,棗,15~64歲,4
112,1228,棗,65歲以上,1
112,1229,森本,0~14歲,3
112,1229,森本,15~64歲,4
112,1229,森本,65歲以上,0
112,1230,黑田,0~14歲,5
112,1230,黑田,15~64歲,2
112,1230,黑田,65歲以上,0
112,1231,新井,0~14歲,4
112,1231,新井,15~64歲,3
112,1231,新井,65歲以上,0
112,1232,溥,0~14歲,1
112,1232,溥,15~64歲,5
112,1232,溥,65歲以上,1
112,1233,瑞,0~14歲,2
112,1233,瑞,15~64歲,5
112,1233,瑞,65歲以上,0
112,1234,粱,0~14歲,4
112,1234,粱,15~64歲,3
112,1234,粱,65歲以上,0
112,1235,頊,0~14歲,0
112,1235,頊,15~64歲,4
112,1235,頊,65歲以上,3
112,1236,𠍐,0~14歲,3
112,1236,𠍐,15~64歲,4
112,1236,𠍐,65歲以上,0
112,1237,誾,0~14歲,0
112,1237,誾,15~64歲,7
112,1237,誾,65歲以上,0
112,1238,錫,0~14歲,1
112,1238,錫,15~64歲,5
112,1238,錫,65歲以上,1
112,1239,藤本,0~14歲,2
112,1239,藤本,15~64歲,5
112,1239,藤本,65歲以上,0
112,1240,藤原,0~14歲,3
112,1240,藤原,15~64歲,4
112,1240,藤原,65歲以上,0
112,1241,鑾,0~14歲,0
112,1241,鑾,15~64歲,4
112,1241,鑾,65歲以上,3
112,1242,󻕬,0~14歲,3
112,1242,󻕬,15~64歲,4
112,1242,󻕬,65歲以上,0
112,1243,三好,0~14歲,5
112,1243,三好,15~64歲,1
112,1243,三好,65歲以上,0
112,1244,三浦,0~14歲,5
112,1244,三浦,15~64歲,1
112,1244,三浦,65歲以上,0
112,1245,上田,0~14歲,5
112,1245,上田,15~64歲,1
112,1245,上田,65歲以上,0
112,1246,小川,0~14歲,5
112,1246,小川,15~64歲,1
112,1246,小川,65歲以上,0
112,1247,山中,0~14歲,2
112,1247,山中,15~64歲,4
112,1247,山中,65歲以上,0
112,1248,山內,0~14歲,3
112,1248,山內,15~64歲,2
112,1248,山內,65歲以上,1
112,1249,川口,0~14歲,6
112,1249,川口,15~64歲,0
112,1249,川口,65歲以上,0
112,1250,五十嵐,0~14歲,5
112,1250,五十嵐,15~64歲,1
112,1250,五十嵐,65歲以上,0
112,1251,王顏,0~14歲,0
112,1251,王顏,15~64歲,2
112,1251,王顏,65歲以上,4
112,1252,北川,0~14歲,4
112,1252,北川,15~64歲,2
112,1252,北川,65歲以上,0
112,1253,旦增,0~14歲,2
112,1253,旦增,15~64歲,4
112,1253,旦增,65歲以上,0
112,1254,札,0~14歲,2
112,1254,札,15~64歲,4
112,1254,札,65歲以上,0
112,1255,安藤,0~14歲,5
112,1255,安藤,15~64歲,1
112,1255,安藤,65歲以上,0
112,1256,次,0~14歲,0
112,1256,次,15~64歲,6
112,1256,次,65歲以上,0
112,1257,臣,0~14歲,1
112,1257,臣,15~64歲,4
112,1257,臣,65歲以上,1
112,1258,佡,0~14歲,0
112,1258,佡,15~64歲,3
112,1258,佡,65歲以上,3
112,1259,抄,0~14歲,0
112,1259,抄,15~64歲,6
112,1259,抄,65歲以上,0
112,1260,和田,0~14歲,5
112,1260,和田,15~64歲,0
112,1260,和田,65歲以上,1
112,1261,岩本,0~14歲,4
112,1261,岩本,15~64歲,2
112,1261,岩本,65歲以上,0
112,1262,拔,0~14歲,0
112,1262,拔,15~64歲,6
112,1262,拔,65歲以上,0
112,1263,昆,0~14歲,2
112,1263,昆,15~64歲,3
112,1263,昆,65歲以上,1
112,1264,服部,0~14歲,6
112,1264,服部,15~64歲,0
112,1264,服部,65歲以上,0
112,1265,松崎,0~14歲,6
112,1265,松崎,15~64歲,0
112,1265,松崎,65歲以上,0
112,1266,枉,0~14歲,0
112,1266,枉,15~64歲,6
112,1266,枉,65歲以上,0
112,1267,河合,0~14歲,6
112,1267,河合,15~64歲,0
112,1267,河合,65歲以上,0
112,1268,肯,0~14歲,2
112,1268,肯,15~64歲,3
112,1268,肯,65歲以上,1
112,1269,泉,0~14歲,5
112,1269,泉,15~64歲,1
112,1269,泉,65歲以上,0
112,1270,省,0~14歲,0
112,1270,省,15~64歲,6
112,1270,省,65歲以上,0
112,1271,珠,0~14歲,0
112,1271,珠,15~64歲,6
112,1271,珠,65歲以上,0
112,1272,能,0~14歲,4
112,1272,能,15~64歲,2
112,1272,能,65歲以上,0
112,1273,茬,0~14歲,0
112,1273,茬,15~64歲,6
112,1273,茬,65歲以上,0
112,1274,荐,0~14歲,0
112,1274,荐,15~64歲,4
112,1274,荐,65歲以上,2
112,1275,釗,0~14歲,0
112,1275,釗,15~64歲,6
112,1275,釗,65歲以上,0
112,1276,㳺,0~14歲,2
112,1276,㳺,15~64歲,3
112,1276,㳺,65歲以上,1
112,1277,務,0~14歲,0
112,1277,務,15~64歲,6
112,1277,務,65歲以上,0
112,1278,堅,0~14歲,0
112,1278,堅,15~64歲,6
112,1278,堅,65歲以上,0
112,1279,康張,0~14歲,0
112,1279,康張,15~64歲,3
112,1279,康張,65歲以上,3
112,1280,排,0~14歲,0
112,1280,排,15~64歲,6
112,1280,排,65歲以上,0
112,1281,淑,0~14歲,0
112,1281,淑,15~64歲,6
112,1281,淑,65歲以上,0
112,1282,渚,0~14歲,4
112,1282,渚,15~64歲,2
112,1282,渚,65歲以上,0
112,1283,第五,0~14歲,0
112,1283,第五,15~64歲,6
112,1283,第五,65歲以上,0
112,1284,郭洪,0~14歲,1
112,1284,郭洪,15~64歲,5
112,1284,郭洪,65歲以上,0
112,1285,善,0~14歲,0
112,1285,善,15~64歲,6
112,1285,善,65歲以上,0
112,1286,慈仁,0~14歲,0
112,1286,慈仁,15~64歲,5
112,1286,慈仁,65歲以上,1
112,1287,煙,0~14歲,0
112,1287,煙,15~64歲,6
112,1287,煙,65歲以上,0
112,1288,爾,0~14歲,1
112,1288,爾,15~64歲,5
112,1288,爾,65歲以上,0
112,1289,銓,0~14歲,0
112,1289,銓,15~64歲,6
112,1289,銓,65歲以上,0
112,1290,䔥,0~14歲,0
112,1290,䔥,15~64歲,1
112,1290,䔥,65歲以上,5
112,1291,劉許,0~14歲,1
112,1291,劉許,15~64歲,3
112,1291,劉許,65歲以上,2
112,1292,審,0~14歲,1
112,1292,審,15~64歲,2
112,1292,審,65歲以上,3
112,1293,潔,0~14歲,0
112,1293,潔,15~64歲,6
112,1293,潔,65歲以上,0
112,1294,蔄,0~14歲,0
112,1294,蔄,15~64歲,5
112,1294,蔄,65歲以上,1
112,1295,蔴,0~14歲,0
112,1295,蔴,15~64歲,6
112,1295,蔴,65歲以上,0
112,1296,輝,0~14歲,1
112,1296,輝,15~64歲,5
112,1296,輝,65歲以上,0
112,1297,蕾,0~14歲,0
112,1297,蕾,15~64歲,5
112,1297,蕾,65歲以上,1
112,1298,囊,0~14歲,1
112,1298,囊,15~64歲,5
112,1298,囊,65歲以上,0
112,1299,曽,0~14歲,0
112,1299,曽,15~64歲,5
112,1299,曽,65歲以上,1
112,1300,大川,0~14歲,5
112,1300,大川,15~64歲,0
112,1300,大川,65歲以上,0
112,1301,大坪,0~14歲,2
112,1301,大坪,15~64歲,3
112,1301,大坪,65歲以上,0
112,1302,大場,0~14歲,2
112,1302,大場,15~64歲,3
112,1302,大場,65歲以上,0
112,1303,中田,0~14歲,4
112,1303,中田,15~64歲,1
112,1303,中田,65歲以上,0
112,1304,中野,0~14歲,4
112,1304,中野,15~64歲,1
112,1304,中野,65歲以上,0
